f_opportunity.f_oppcreated;f_opportunity.dt_created_id;f_opportunity.nm_id;f_opportunity.nm_name;f_opportunity.nm_url
40056;2009-09-01;All Copy Products > Educationly;All Copy Products > Educationly;http://www.google.com
40058;2009-09-03;Allana Buick & Bers > CompuSci;Allana Buick & Bers > CompuSci;http://www.google.com
40058;2009-09-03;All4 > Educationly;All4 > Educationly;http://www.google.com
40058;2009-09-03;Allconnect > Educationly;Allconnect > Educationly;http://www.google.com
40058;2009-09-03;Allana Buick & Bers > PhoenixSoft;Allana Buick & Bers > PhoenixSoft;http://www.google.com
40059;2009-09-04;allConnex > CompuSci;allConnex > CompuSci;http://www.google.com
40059;2009-09-04;Allegiance > Educationly;Allegiance > Educationly;http://www.google.com
40062;2009-09-07;Allen Matkins Leck Gamble Mallory & Natsis > CompuSci;Allen Matkins Leck Gamble Mallory & Natsis > CompuSci;http://www.google.com
40062;2009-09-07;Alliance Benefit Group of Illinois > CompuSci;Alliance Benefit Group of Illinois > CompuSci;http://www.google.com
40062;2009-09-07;Allen Corporation of America > Explorer;Allen Corporation of America > Explorer;http://www.google.com
40062;2009-09-07;Allegiance > PhoenixSoft;Allegiance > PhoenixSoft;http://www.google.com
40063;2009-09-08;Allison & Partners > CompuSci;Allison & Partners > CompuSci;http://www.google.com
40063;2009-09-08;Alliance Technologies > Educationly;Alliance Technologies > Educationly;http://www.google.com
40063;2009-09-08;Allied 100 > Educationly;Allied 100 > Educationly;http://www.google.com
40456;2010-10-06;ESET > Educationly;ESET > Educationly;http://www.google.com
40063;2009-09-08;Alliance Solutions Group > Explorer;Alliance Solutions Group > Explorer;http://www.google.com
40063;2009-09-08;Allied Industries > Explorer;Allied Industries > Explorer;http://www.google.com
40063;2009-09-08;Alliance Solutions Group > PhoenixSoft;Alliance Solutions Group > PhoenixSoft;http://www.google.com
40063;2009-09-08;Alliant National Title Insurance > PhoenixSoft;Alliant National Title Insurance > PhoenixSoft;http://www.google.com
40063;2009-09-08;Alliant Healthcare Products > WonderKid;Alliant Healthcare Products > WonderKid;http://www.google.com
40065;2009-09-10;Allmenus.com > CompuSci;Allmenus.com > CompuSci;http://www.google.com
40065;2009-09-10;AllTek Holdings > CompuSci;AllTek Holdings > CompuSci;http://www.google.com
40065;2009-09-10;Alltrust Insurance > Explorer;Alltrust Insurance > Explorer;http://www.google.com
40066;2009-09-11;Alpha Card Services > CompuSci;Alpha Card Services > CompuSci;http://www.google.com
40066;2009-09-11;Alpha Card Services > PhoenixSoft;Alpha Card Services > PhoenixSoft;http://www.google.com
40071;2009-09-16;Alternate Solutions Homecare > CompuSci;Alternate Solutions Homecare > CompuSci;http://www.google.com
40071;2009-09-16;Alteris Renewables > WonderKid;Alteris Renewables > WonderKid;http://www.google.com
40076;2009-09-21;Ambient Bamboo Floors > Explorer;Ambient Bamboo Floors > Explorer;http://www.google.com
40078;2009-09-23;Alpha Imaging > Educationly;Alpha Imaging > Educationly;http://www.google.com
40079;2009-09-24;Alpha Source > Educationly;Alpha Source > Educationly;http://www.google.com
40080;2009-09-25;Alpine Access > Explorer;Alpine Access > Explorer;http://www.google.com
40080;2009-09-25;Alpine Waste & Recycling > Explorer;Alpine Waste & Recycling > Explorer;http://www.google.com
40080;2009-09-25;Alps Controls > Explorer;Alps Controls > Explorer;http://www.google.com
40080;2009-09-25;AlphaMetrix Group > Grammar Plus;AlphaMetrix Group > Grammar Plus;http://www.google.com
40084;2009-09-29;Alston & Bird > Educationly;Alston & Bird > Educationly;http://www.google.com
40084;2009-09-29;Alsbridge > PhoenixSoft;Alsbridge > PhoenixSoft;http://www.google.com
40085;2009-09-30;altE > Educationly;altE > Educationly;http://www.google.com
40085;2009-09-30;Altec Solutions Group > Educationly;Altec Solutions Group > Educationly;http://www.google.com
40092;2009-10-07;Altour > CompuSci;Altour > CompuSci;http://www.google.com
40092;2009-10-07;Altum > Explorer;Altum > Explorer;http://www.google.com
40092;2009-10-07;Altum > PhoenixSoft;Altum > PhoenixSoft;http://www.google.com
40093;2009-10-08;Always Best Care Senior Services > Educationly;Always Best Care Senior Services > Educationly;http://www.google.com
40093;2009-10-08;Amadeus Consulting > Explorer;Amadeus Consulting > Explorer;http://www.google.com
40097;2009-10-12;AmazingCharts > Explorer;AmazingCharts > Explorer;http://www.google.com
40097;2009-10-12;AmazingCharts > Grammar Plus;AmazingCharts > Grammar Plus;http://www.google.com
40097;2009-10-12;Ambient Bamboo Floors > PhoenixSoft;Ambient Bamboo Floors > PhoenixSoft;http://www.google.com
40101;2009-10-16;AMC Entertainment > Educationly;AMC Entertainment > Educationly;http://www.google.com
40101;2009-10-16;Ambit Energy > Grammar Plus;Ambit Energy > Grammar Plus;http://www.google.com
40106;2009-10-21;Amcom Software > Educationly;Amcom Software > Educationly;http://www.google.com
40108;2009-10-23;Amelia's > Explorer;Amelia's > Explorer;http://www.google.com
40108;2009-10-23;Amcom Software > PhoenixSoft;Amcom Software > PhoenixSoft;http://www.google.com
40113;2009-10-28;American Fire Restoration > CompuSci;American Fire Restoration > CompuSci;http://www.google.com
40113;2009-10-28;American IT Solutions > CompuSci;American IT Solutions > CompuSci;http://www.google.com
40113;2009-10-28;American Reading Company > CompuSci;American Reading Company > CompuSci;http://www.google.com
40113;2009-10-28;American Reporting > CompuSci;American Reporting > CompuSci;http://www.google.com
40113;2009-10-28;American Home Companions > Educationly;American Home Companions > Educationly;http://www.google.com
40113;2009-10-28;American Radiologist Network > Educationly;American Radiologist Network > Educationly;http://www.google.com
40113;2009-10-28;American Security Programs > Educationly;American Security Programs > Educationly;http://www.google.com
40113;2009-10-28;American Ear Hearing & Audiology > Explorer;American Ear Hearing & Audiology > Explorer;http://www.google.com
40113;2009-10-28;American Exteriors > Explorer;American Exteriors > Explorer;http://www.google.com
40113;2009-10-28;American Paper Optics > Explorer;American Paper Optics > Explorer;http://www.google.com
40113;2009-10-28;American Portfolios Financial Services > Explorer;American Portfolios Financial Services > Explorer;http://www.google.com
40113;2009-10-28;American Ear Hearing & Audiology > Grammar Plus;American Ear Hearing & Audiology > Grammar Plus;http://www.google.com
40113;2009-10-28;American IT Solutions > Grammar Plus;American IT Solutions > Grammar Plus;http://www.google.com
40113;2009-10-28;American Radiologist Network > Grammar Plus;American Radiologist Network > Grammar Plus;http://www.google.com
40113;2009-10-28;American Security Programs > Grammar Plus;American Security Programs > Grammar Plus;http://www.google.com
40115;2009-10-30;American Unit > CompuSci;American Unit > CompuSci;http://www.google.com
40115;2009-10-30;America's Window > CompuSci;America's Window > CompuSci;http://www.google.com
40115;2009-10-30;Americollect > Explorer;Americollect > Explorer;http://www.google.com
40119;2009-11-03;Ameresco > CompuSci;Ameresco > CompuSci;http://www.google.com
40119;2009-11-03;Amensys > Explorer;Amensys > Explorer;http://www.google.com
40119;2009-11-03;Amensys > PhoenixSoft;Amensys > PhoenixSoft;http://www.google.com
40120;2009-11-04;American Bancard > CompuSci;American Bancard > CompuSci;http://www.google.com
40120;2009-11-04;American Broadband > Educationly;American Broadband > Educationly;http://www.google.com
40122;2009-11-06;American Communications > CompuSci;American Communications > CompuSci;http://www.google.com
40122;2009-11-06;American Business Solutions > Educationly;American Business Solutions > Educationly;http://www.google.com
40125;2009-11-09;American Solar Electric > CompuSci;American Solar Electric > CompuSci;http://www.google.com
40126;2009-11-10;American Specialty Health > Explorer;American Specialty Health > Explorer;http://www.google.com
40126;2009-11-10;American Solar Electric > WonderKid;American Solar Electric > WonderKid;http://www.google.com
40128;2009-11-12;American Swiss Products > Educationly;American Swiss Products > Educationly;http://www.google.com
40129;2009-11-13;American Technologies > CompuSci;American Technologies > CompuSci;http://www.google.com
40129;2009-11-13;American Technology Services > CompuSci;American Technology Services > CompuSci;http://www.google.com
40129;2009-11-13;American Tire Distributors > CompuSci;American Tire Distributors > CompuSci;http://www.google.com
40132;2009-11-16;AmericaRx.com > Explorer;AmericaRx.com > Explorer;http://www.google.com
40134;2009-11-18;Ameri-Kleen > Explorer;Ameri-Kleen > Explorer;http://www.google.com
40135;2009-11-19;AmeriQuest Transportation Services > Educationly;AmeriQuest Transportation Services > Educationly;http://www.google.com
40136;2009-11-20;Amherst Partners > Educationly;Amherst Partners > Educationly;http://www.google.com
40138;2009-11-22;Amigo Mobility International > CompuSci;Amigo Mobility International > CompuSci;http://www.google.com
40138;2009-11-22;Amnet Technology Solutions > CompuSci;Amnet Technology Solutions > CompuSci;http://www.google.com
40139;2009-11-23;Amotec > Educationly;Amotec > Educationly;http://www.google.com
40140;2009-11-24;Ampcus > Educationly;Ampcus > Educationly;http://www.google.com
40140;2009-11-24;Amyx > Educationly;Amyx > Educationly;http://www.google.com
40140;2009-11-24;Amtek Consulting > Explorer;Amtek Consulting > Explorer;http://www.google.com
40140;2009-11-24;Ampcus > Grammar Plus;Ampcus > Grammar Plus;http://www.google.com
40142;2009-11-26;An Amazing Organization > Explorer;An Amazing Organization > Explorer;http://www.google.com
40142;2009-11-26;An Amazing Organization > PhoenixSoft;An Amazing Organization > PhoenixSoft;http://www.google.com
40143;2009-11-27;Anago Cleaning Systems > CompuSci;Anago Cleaning Systems > CompuSci;http://www.google.com
40143;2009-11-27;Anatomy Supply Partners > CompuSci;Anatomy Supply Partners > CompuSci;http://www.google.com
40143;2009-11-27;ANDA Networks > CompuSci;ANDA Networks > CompuSci;http://www.google.com
40143;2009-11-27;Anadarko Industries > Educationly;Anadarko Industries > Educationly;http://www.google.com
40143;2009-11-27;Andera > Educationly;Andera > Educationly;http://www.google.com
40143;2009-11-27;Andrews Kurth > Educationly;Andrews Kurth > Educationly;http://www.google.com
40143;2009-11-27;Angel Staffing > Educationly;Angel Staffing > Educationly;http://www.google.com
40143;2009-11-27;Anchor Innovation > Explorer;Anchor Innovation > Explorer;http://www.google.com
40143;2009-11-27;Andrews & Company > Explorer;Andrews & Company > Explorer;http://www.google.com
40143;2009-11-27;Andromeda Systems > Explorer;Andromeda Systems > Explorer;http://www.google.com
40143;2009-11-27;Andera > Grammar Plus;Andera > Grammar Plus;http://www.google.com
40143;2009-11-27;Andromeda Systems > Grammar Plus;Andromeda Systems > Grammar Plus;http://www.google.com
40143;2009-11-27;Anakam > WonderKid;Anakam > WonderKid;http://www.google.com
40143;2009-11-27;Anchor Innovation > WonderKid;Anchor Innovation > WonderKid;http://www.google.com
40143;2009-11-27;Angel Staffing > WonderKid;Angel Staffing > WonderKid;http://www.google.com
40144;2009-11-28;AngelVision > Educationly;AngelVision > Educationly;http://www.google.com
40145;2009-11-29;Angie's List > CompuSci;Angie's List > CompuSci;http://www.google.com
40146;2009-11-30;Applied Trust > CompuSci;Applied Trust > CompuSci;http://www.google.com
40148;2009-12-02;ARRC Technology > CompuSci;ARRC Technology > CompuSci;http://www.google.com
40148;2009-12-02;Arrow Glass & Mirror > Educationly;Arrow Glass & Mirror > Educationly;http://www.google.com
40148;2009-12-02;Arrow Partnership > Educationly;Arrow Partnership > Educationly;http://www.google.com
40148;2009-12-02;Arrow Glass & Mirror > PhoenixSoft;Arrow Glass & Mirror > PhoenixSoft;http://www.google.com
40149;2009-12-03;Arrow Strategies > Educationly;Arrow Strategies > Educationly;http://www.google.com
40149;2009-12-03;Arrowhead Advertising > Educationly;Arrowhead Advertising > Educationly;http://www.google.com
40149;2009-12-03;Arrow Strategies > Grammar Plus;Arrow Strategies > Grammar Plus;http://www.google.com
40153;2009-12-07;Arsalon Technologies > CompuSci;Arsalon Technologies > CompuSci;http://www.google.com
40153;2009-12-07;Art & Logic > CompuSci;Art & Logic > CompuSci;http://www.google.com
40153;2009-12-07;Arsalon Technologies > PhoenixSoft;Arsalon Technologies > PhoenixSoft;http://www.google.com
40154;2009-12-08;ASAP > CompuSci;ASAP > CompuSci;http://www.google.com
40154;2009-12-08;Artech Information Systems > Educationly;Artech Information Systems > Educationly;http://www.google.com
40154;2009-12-08;Artemis Laser and Vein Center > Educationly;Artemis Laser and Vein Center > Educationly;http://www.google.com
40154;2009-12-08;Artemis Laser and Vein Center > WonderKid;Artemis Laser and Vein Center > WonderKid;http://www.google.com
40155;2009-12-09;ASAP Towing & Storage > CompuSci;ASAP Towing & Storage > CompuSci;http://www.google.com
40156;2009-12-10;Ascend HR > CompuSci;Ascend HR > CompuSci;http://www.google.com
40157;2009-12-11;ArrowStream > CompuSci;ArrowStream > CompuSci;http://www.google.com
40157;2009-12-11;Arroyo Process Equipment > Explorer;Arroyo Process Equipment > Explorer;http://www.google.com
40157;2009-12-11;ArrowStream > WonderKid;ArrowStream > WonderKid;http://www.google.com
40159;2009-12-13;Ascend One > Educationly;Ascend One > Educationly;http://www.google.com
40161;2009-12-15;Ascendant Compliance Management > CompuSci;Ascendant Compliance Management > CompuSci;http://www.google.com
40162;2009-12-16;Ascendant Technology > CompuSci;Ascendant Technology > CompuSci;http://www.google.com
40162;2009-12-16;Ascendant Compliance Management > WonderKid;Ascendant Compliance Management > WonderKid;http://www.google.com
40163;2009-12-17;Ascendent Engineering & Safety Solutions > Educationly;Ascendent Engineering & Safety Solutions > Educationly;http://www.google.com
40163;2009-12-17;Ascentium > Explorer;Ascentium > Explorer;http://www.google.com
40163;2009-12-17;Ascentium > Grammar Plus;Ascentium > Grammar Plus;http://www.google.com
40163;2009-12-17;Ascendent Engineering & Safety Solutions > WonderKid;Ascendent Engineering & Safety Solutions > WonderKid;http://www.google.com
40164;2009-12-18;ASI System Integration > CompuSci;ASI System Integration > CompuSci;http://www.google.com
40164;2009-12-18;ASE Technology > Educationly;ASE Technology > Educationly;http://www.google.com
40164;2009-12-18;Ashland Technologies > Educationly;Ashland Technologies > Educationly;http://www.google.com
40164;2009-12-18;ASP Pool and Spa > Educationly;ASP Pool and Spa > Educationly;http://www.google.com
40164;2009-12-18;ASD > Explorer;ASD > Explorer;http://www.google.com
40164;2009-12-18;ASK Staffing > Explorer;ASK Staffing > Explorer;http://www.google.com
40168;2009-12-22;Aspen Exteriors > CompuSci;Aspen Exteriors > CompuSci;http://www.google.com
40168;2009-12-22;Aspen Transportation > Educationly;Aspen Transportation > Educationly;http://www.google.com
40168;2009-12-22;Aspire Systems > Educationly;Aspire Systems > Educationly;http://www.google.com
40168;2009-12-22;Aspen of DC > Explorer;Aspen of DC > Explorer;http://www.google.com
40168;2009-12-22;ASP Pool and Spa > Grammar Plus;ASP Pool and Spa > Grammar Plus;http://www.google.com
40168;2009-12-22;Aspen of DC > PhoenixSoft;Aspen of DC > PhoenixSoft;http://www.google.com
40169;2009-12-23;AspireHR > CompuSci;AspireHR > CompuSci;http://www.google.com
